starter_id,target_race_id,track_id,race_date,race_number,distance,distance_id,surface,race_type,purse,registration_number,horse_name,post_position,official_position,field_size,finish_score,is_winner,is_top3,split
LRL_2026-01-16_8_18006720,LRL_2026-01-16_8,LRL,2026-01-16,8,1 1/16M,8.5,D,SOC,25020,18006720,Talklessworkmore,7,5,7,0.33333333333333337,0,0,train
LRL_2026-01-16_8_17003226,LRL_2026-01-16_8,LRL,2026-01-16,8,1 1/16M,8.5,D,SOC,25020,17003226,Rob the Rich,8,4,7,0.5,0,0,train
LRL_2026-01-16_9_21018864,LRL_2026-01-16_9,LRL,2026-01-16,9,5 1/2F,5.5,D,ALW,54410,21018864,Dewy's Beast,1,7,8,0.1428571428571429,0,0,train
LRL_2026-01-16_9_20003831,LRL_2026-01-16_9,LRL,2026-01-16,9,5 1/2F,5.5,D,ALW,54410,20003831,Super Accelerate,2,6,8,0.2857142857142857,0,0,train
LRL_2026-01-16_9_21012759,LRL_2026-01-16_9,LRL,2026-01-16,9,5 1/2F,5.5,D,ALW,54410,21012759,Prado Road,3,4,8,0.5714285714285714,0,0,train
LRL_2026-01-16_9_22002704,LRL_2026-01-16_9,LRL,2026-01-16,9,5 1/2F,5.5,D,ALW,54410,22002704,Firmantown,4,8,8,0.0,0,0,train
LRL_2026-01-16_9_22014410,LRL_2026-01-16_9,LRL,2026-01-16,9,5 1/2F,5.5,D,ALW,54410,22014410,Suremeanttoobe,5,1,8,1.0,1,1,train
LRL_2026-01-16_9_22009002,LRL_2026-01-16_9,LRL,2026-01-16,9,5 1/2F,5.5,D,ALW,54410,22009002,Winning Trip,6,3,8,0.7142857142857143,0,1,train
LRL_2026-01-16_9_22007910,LRL_2026-01-16_9,LRL,2026-01-16,9,5 1/2F,5.5,D,ALW,54410,22007910,And Sum,7,5,8,0.4285714285714286,0,0,train
LRL_2026-01-16_9_22015422,LRL_2026-01-16_9,LRL,2026-01-16,9,5 1/2F,5.5,D,ALW,54410,22015422,Built by Khozan,8,2,8,0.8571428571428572,0,1,train
LRL_2026-01-16_10_22006543,LRL_2026-01-16_10,LRL,2026-01-16,10,7F,7.0,D,CLM,20600,22006543,Let's Have a Party,1,2,7,0.8333333333333334,0,1,train
LRL_2026-01-16_10_19017159,LRL_2026-01-16_10,LRL,2026-01-16,10,7F,7.0,D,CLM,20600,19017159,Pudge Boy Palace,2,5,7,0.33333333333333337,0,0,train
LRL_2026-01-16_10_21016215,LRL_2026-01-16_10,LRL,2026-01-16,10,7F,7.0,D,CLM,20600,21016215,Beach Cowboy,3,3,7,0.6666666666666667,0,1,train
LRL_2026-01-16_10_20014884,LRL_2026-01-16_10,LRL,2026-01-16,10,7F,7.0,D,CLM,20600,20014884,Alilnalot,4,7,7,0.0,0,0,train
LRL_2026-01-16_10_17001959,LRL_2026-01-16_10,LRL,2026-01-16,10,7F,7.0,D,CLM,20600,17001959,Monday Morning Qb,5,4,7,0.5,0,0,train
LRL_2026-01-16_10_19016196,LRL_2026-01-16_10,LRL,2026-01-16,10,7F,7.0,D,CLM,20600,19016196,Pit Stop Man,6,1,7,1.0,1,1,train
LRL_2026-01-16_10_19004608,LRL_2026-01-16_10,LRL,2026-01-16,10,7F,7.0,D,CLM,20600,19004608,Find Faith,7,6,7,0.16666666666666663,0,0,train
LRL_2026-01-17_1_19014035,LRL_2026-01-17_1,LRL,2026-01-17,1,1 1/16M,8.5,D,CLM,21260,19014035,Keeping It Country,1,3,9,0.75,0,1,train
LRL_2026-01-17_1_17011271,LRL_2026-01-17_1,LRL,2026-01-17,1,1 1/16M,8.5,D,CLM,21260,17011271,Gangly,2,8,9,0.125,0,0,train
LRL_2026-01-17_1_19016350,LRL_2026-01-17_1,LRL,2026-01-17,1,1 1/16M,8.5,D,CLM,21260,19016350,Mistical Curlin,3,2,9,0.875,0,1,train
LRL_2026-01-17_1_20003449,LRL_2026-01-17_1,LRL,2026-01-17,1,1 1/16M,8.5,D,CLM,21260,20003449,Master of None,4,1,9,1.0,1,1,train
LRL_2026-01-17_1_20016120,LRL_2026-01-17_1,LRL,2026-01-17,1,1 1/16M,8.5,D,CLM,21260,20016120,Collection Day,5,6,9,0.375,0,0,train
LRL_2026-01-17_1_20013396,LRL_2026-01-17_1,LRL,2026-01-17,1,1 1/16M,8.5,D,CLM,21260,20013396,Martini Martin,6,5,9,0.5,0,0,train
LRL_2026-01-17_1_21011287,LRL_2026-01-17_1,LRL,2026-01-17,1,1 1/16M,8.5,D,CLM,21260,21011287,P J's Song,7,4,9,0.625,0,0,train
LRL_2026-01-17_1_16009053,LRL_2026-01-17_1,LRL,2026-01-17,1,1 1/16M,8.5,D,CLM,21260,16009053,Tiberius Mercurius,8,9,9,0.0,0,0,train
LRL_2026-01-17_1_21008594,LRL_2026-01-17_1,LRL,2026-01-17,1,1 1/16M,8.5,D,CLM,21260,21008594,Striking Sparks,9,7,9,0.25,0,0,train
LRL_2026-01-17_2_23009267,LRL_2026-01-17_2,LRL,2026-01-17,2,1M,8.0,D,MCL,26180,23009267,Mezzo Soprano,1,2,6,0.8,0,1,train
LRL_2026-01-17_2_23001436,LRL_2026-01-17_2,LRL,2026-01-17,2,1M,8.0,D,MCL,26180,23001436,Iamdependingonyou,2,1,6,1.0,1,1,train
LRL_2026-01-17_2_23007998,LRL_2026-01-17_2,LRL,2026-01-17,2,1M,8.0,D,MCL,26180,23007998,Naomi an Ruth,3,4,6,0.4,0,0,train
LRL_2026-01-17_2_23004126,LRL_2026-01-17_2,LRL,2026-01-17,2,1M,8.0,D,MCL,26180,23004126,Eimear,4,6,6,0.0,0,0,train
LRL_2026-01-17_2_23004717,LRL_2026-01-17_2,LRL,2026-01-17,2,1M,8.0,D,MCL,26180,23004717,Stylish Gem,5,3,6,0.6,0,1,train
LRL_2026-01-17_2_23006120,LRL_2026-01-17_2,LRL,2026-01-17,2,1M,8.0,D,MCL,26180,23006120,Belle's Baby,6,5,6,0.19999999999999996,0,0,train
LRL_2026-01-17_3_23006099,LRL_2026-01-17_3,LRL,2026-01-17,3,5 1/2F,5.5,D,MSW,52935,23006099,Cupid's Choice,1,2,8,0.8571428571428572,0,1,train
LRL_2026-01-17_3_23000688,LRL_2026-01-17_3,LRL,2026-01-17,3,5 1/2F,5.5,D,MSW,52935,23000688,Juniper's Jubilee,2,3,8,0.7142857142857143,0,1,train
LRL_2026-01-17_3_23014870,LRL_2026-01-17_3,LRL,2026-01-17,3,5 1/2F,5.5,D,MSW,52935,23014870,Itty Biddy City,3,6,8,0.2857142857142857,0,0,train
LRL_2026-01-17_3_23009535,LRL_2026-01-17_3,LRL,2026-01-17,3,5 1/2F,5.5,D,MSW,52935,23009535,Aqua Blaze,4,5,8,0.4285714285714286,0,0,train
LRL_2026-01-17_3_23001495,LRL_2026-01-17_3,LRL,2026-01-17,3,5 1/2F,5.5,D,MSW,52935,23001495,Profound Change,5,1,8,1.0,1,1,train
LRL_2026-01-17_3_23013122,LRL_2026-01-17_3,LRL,2026-01-17,3,5 1/2F,5.5,D,MSW,52935,23013122,Sterling Cat,6,8,8,0.0,0,0,train
LRL_2026-01-17_3_23006689,LRL_2026-01-17_3,LRL,2026-01-17,3,5 1/2F,5.5,D,MSW,52935,23006689,Truly Thrilling,7,4,8,0.5714285714285714,0,0,train
LRL_2026-01-17_3_23015077,LRL_2026-01-17_3,LRL,2026-01-17,3,5 1/2F,5.5,D,MSW,52935,23015077,Sweet Lexi,8,7,8,0.1428571428571429,0,0,train
LRL_2026-01-17_4_20011797,LRL_2026-01-17_4,LRL,2026-01-17,4,1 1/16M,8.5,D,AOC,53500,20011797,Certified Loverboy,1,2,7,0.8333333333333334,0,1,train
LRL_2026-01-17_4_22008084,LRL_2026-01-17_4,LRL,2026-01-17,4,1 1/16M,8.5,D,AOC,53500,22008084,National Law,2,1,7,1.0,1,1,train
LRL_2026-01-17_4_20002596,LRL_2026-01-17_4,LRL,2026-01-17,4,1 1/16M,8.5,D,AOC,53500,20002596,Xcellent Start,3,4,7,0.5,0,0,train
LRL_2026-01-17_4_22009964,LRL_2026-01-17_4,LRL,2026-01-17,4,1 1/16M,8.5,D,AOC,53500,22009964,Spotafreeone,4,7,7,0.0,0,0,train
LRL_2026-01-17_4_19012229,LRL_2026-01-17_4,LRL,2026-01-17,4,1 1/16M,8.5,D,AOC,53500,19012229,Crossland,5,6,7,0.16666666666666663,0,0,train
LRL_2026-01-17_4_21008850,LRL_2026-01-17_4,LRL,2026-01-17,4,1 1/16M,8.5,D,AOC,53500,21008850,In the Dance,6,5,7,0.33333333333333337,0,0,train
LRL_2026-01-17_4_22009085,LRL_2026-01-17_4,LRL,2026-01-17,4,1 1/16M,8.5,D,AOC,53500,22009085,Omaha Omaha,7,3,7,0.6666666666666667,0,1,train
LRL_2026-01-17_5_21012359,LRL_2026-01-17_5,LRL,2026-01-17,5,1M,8.0,D,SOC,28390,21012359,The Goddess Factor,1,1,10,1.0,1,1,train
LRL_2026-01-17_5_22004135,LRL_2026-01-17_5,LRL,2026-01-17,5,1M,8.0,D,SOC,28390,22004135,Aggro,2,9,10,0.11111111111111116,0,0,train
LRL_2026-01-17_5_21007178,LRL_2026-01-17_5,LRL,2026-01-17,5,1M,8.0,D,SOC,28390,21007178,Stress Reliever,3,7,10,0.33333333333333337,0,0,train
LRL_2026-01-17_5_21000940,LRL_2026-01-17_5,LRL,2026-01-17,5,1M,8.0,D,SOC,28390,21000940,Gourmet,4,5,10,0.5555555555555556,0,0,train
LRL_2026-01-17_5_22015126,LRL_2026-01-17_5,LRL,2026-01-17,5,1M,8.0,D,SOC,28390,22015126,Fabia,5,4,10,0.6666666666666667,0,0,train
LRL_2026-01-17_5_22003364,LRL_2026-01-17_5,LRL,2026-01-17,5,1M,8.0,D,SOC,28390,22003364,Blo by the Field,6,3,10,0.7777777777777778,0,1,train
LRL_2026-01-17_5_22009607,LRL_2026-01-17_5,LRL,2026-01-17,5,1M,8.0,D,SOC,28390,22009607,My Dear Antonia,7,10,10,0.0,0,0,train
LRL_2026-01-17_5_22002976,LRL_2026-01-17_5,LRL,2026-01-17,5,1M,8.0,D,SOC,28390,22002976,Casa Juanita,8,8,10,0.2222222222222222,0,0,train
LRL_2026-01-17_5_22014975,LRL_2026-01-17_5,LRL,2026-01-17,5,1M,8.0,D,SOC,28390,22014975,Lord's Lady,9,2,10,0.8888888888888888,0,1,train
LRL_2026-01-17_5_22004645,LRL_2026-01-17_5,LRL,2026-01-17,5,1M,8.0,D,SOC,28390,22004645,Bourbon N Lace,10,6,10,0.4444444444444444,0,0,train
LRL_2026-01-17_6_21005073,LRL_2026-01-17_6,LRL,2026-01-17,6,1M,8.0,D,STK,100000,21005073,Navani,1,2,7,0.8333333333333334,0,1,train
LRL_2026-01-17_6_20016031,LRL_2026-01-17_6,LRL,2026-01-17,6,1M,8.0,D,STK,100000,20016031,Northern Glow,2,6,7,0.16666666666666663,0,0,train
LRL_2026-01-17_6_21013325,LRL_2026-01-17_6,LRL,2026-01-17,6,1M,8.0,D,STK,100000,21013325,Oncourtcommentator,3,7,7,0.0,0,0,train
LRL_2026-01-17_6_20016233,LRL_2026-01-17_6,LRL,2026-01-17,6,1M,8.0,D,STK,100000,20016233,Spencerian,4,5,7,0.33333333333333337,0,0,train
LRL_2026-01-17_6_22018757,LRL_2026-01-17_6,LRL,2026-01-17,6,1M,8.0,D,STK,100000,22018757,Late Nite Call,5,3,7,0.6666666666666667,0,1,train
LRL_2026-01-17_6_21006052,LRL_2026-01-17_6,LRL,2026-01-17,6,1M,8.0,D,STK,100000,21006052,Takethemoneyhoney,6,1,7,1.0,1,1,train
LRL_2026-01-17_6_21007729,LRL_2026-01-17_6,LRL,2026-01-17,6,1M,8.0,D,STK,100000,21007729,Kissedbyanangel,7,4,7,0.5,0,0,train
LRL_2026-01-17_7_21010815,LRL_2026-01-17_7,LRL,2026-01-17,7,1M,8.0,D,STK,100000,21010815,Blue Kingdom,1,2,7,0.8333333333333334,0,1,train
LRL_2026-01-17_7_22013479,LRL_2026-01-17_7,LRL,2026-01-17,7,1M,8.0,D,STK,100000,22013479,Bold Diversion,2,4,7,0.5,0,0,train
LRL_2026-01-17_7_21007291,LRL_2026-01-17_7,LRL,2026-01-17,7,1M,8.0,D,STK,100000,21007291,Quint's Brew,3,1,7,1.0,1,1,train
LRL_2026-01-17_7_21013111,LRL_2026-01-17_7,LRL,2026-01-17,7,1M,8.0,D,STK,100000,21013111,Cap Com,4,7,7,0.0,0,0,train
LRL_2026-01-17_7_21012937,LRL_2026-01-17_7,LRL,2026-01-17,7,1M,8.0,D,STK,100000,21012937,Hittheroadjak,5,6,7,0.16666666666666663,0,0,train
LRL_2026-01-17_7_22013314,LRL_2026-01-17_7,LRL,2026-01-17,7,1M,8.0,D,STK,100000,22013314,Maclean's Rook,6,3,7,0.6666666666666667,0,1,train
LRL_2026-01-17_7_22004733,LRL_2026-01-17_7,LRL,2026-01-17,7,1M,8.0,D,STK,100000,22004733,Roll On Jesse,7,5,7,0.33333333333333337,0,0,train
LRL_2026-01-17_8_19014459,LRL_2026-01-17_8,LRL,2026-01-17,8,6F,6.0,D,HCP,100000,19014459,Disco Ebo,1,4,6,0.4,0,0,train
LRL_2026-01-17_8_21012694,LRL_2026-01-17_8,LRL,2026-01-17,8,6F,6.0,D,HCP,100000,21012694,Dwelling Legacy,2,2,6,0.8,0,1,train
LRL_2026-01-17_8_22010227,LRL_2026-01-17_8,LRL,2026-01-17,8,6F,6.0,D,HCP,100000,22010227,Passage East,3,1,6,1.0,1,1,train
LRL_2026-01-17_8_21012932,LRL_2026-01-17_8,LRL,2026-01-17,8,6F,6.0,D,HCP,100000,21012932,Bolt Enoree,4,3,6,0.6,0,1,train
LRL_2026-01-17_8_22010286,LRL_2026-01-17_8,LRL,2026-01-17,8,6F,6.0,D,HCP,100000,22010286,Hold Your Breath,5,6,6,0.0,0,0,train
LRL_2026-01-17_8_22018092,LRL_2026-01-17_8,LRL,2026-01-17,8,6F,6.0,D,HCP,100000,22018092,Vieux Carre,6,5,6,0.19999999999999996,0,0,train
LRL_2026-01-17_9_20018257,LRL_2026-01-17_9,LRL,2026-01-17,9,6 1/2F,6.5,D,HCP,100000,20018257,S S Sinatra,1,8,8,0.0,0,0,train
LRL_2026-01-17_9_21003849,LRL_2026-01-17_9,LRL,2026-01-17,9,6 1/2F,6.5,D,HCP,100000,21003849,Point Dume,2,1,8,1.0,1,1,train
LRL_2026-01-17_9_19016663,LRL_2026-01-17_9,LRL,2026-01-17,9,6 1/2F,6.5,D,HCP,100000,19016663,One More Scoop,3,7,8,0.1428571428571429,0,0,train
LRL_2026-01-17_9_19011099,LRL_2026-01-17_9,LRL,2026-01-17,9,6 1/2F,6.5,D,HCP,100000,19011099,Twisted Ride,4,6,8,0.2857142857142857,0,0,train
LRL_2026-01-17_9_20005579,LRL_2026-01-17_9,LRL,2026-01-17,9,6 1/2F,6.5,D,HCP,100000,20005579,Full Moon Madness,5,4,8,0.5714285714285714,0,0,train
LRL_2026-01-17_9_20016522,LRL_2026-01-17_9,LRL,2026-01-17,9,6 1/2F,6.5,D,HCP,100000,20016522,On the Mark,7,5,8,0.4285714285714286,0,0,train
LRL_2026-01-17_9_21006691,LRL_2026-01-17_9,LRL,2026-01-17,9,6 1/2F,6.5,D,HCP,100000,21006691,Petingas Twin,8,3,8,0.7142857142857143,0,1,train
LRL_2026-01-17_9_22009165,LRL_2026-01-17_9,LRL,2026-01-17,9,6 1/2F,6.5,D,HCP,100000,22009165,Chipotle,9,2,8,0.8571428571428572,0,1,train
LRL_2026-01-17_10_22000678,LRL_2026-01-17_10,LRL,2026-01-17,10,1M,8.0,D,CLM,25370,22000678,Oleg,1,6,8,0.2857142857142857,0,0,train
LRL_2026-01-17_10_20004104,LRL_2026-01-17_10,LRL,2026-01-17,10,1M,8.0,D,CLM,25370,20004104,Lucked In,2,2,8,0.8571428571428572,0,1,train
LRL_2026-01-17_10_21018223,LRL_2026-01-17_10,LRL,2026-01-17,10,1M,8.0,D,CLM,25370,21018223,Doctor's Orders,3,4,8,0.5714285714285714,0,0,train
LRL_2026-01-17_10_21004771,LRL_2026-01-17_10,LRL,2026-01-17,10,1M,8.0,D,CLM,25370,21004771,Happy Jaunt,4,1,8,1.0,1,1,train
LRL_2026-01-17_10_22002009,LRL_2026-01-17_10,LRL,2026-01-17,10,1M,8.0,D,CLM,25370,22002009,Birravino Blvd,5,7,8,0.1428571428571429,0,0,train
LRL_2026-01-17_10_21019882,LRL_2026-01-17_10,LRL,2026-01-17,10,1M,8.0,D,CLM,25370,21019882,Sincerito,6,5,8,0.4285714285714286,0,0,train
LRL_2026-01-17_10_22008443,LRL_2026-01-17_10,LRL,2026-01-17,10,1M,8.0,D,CLM,25370,22008443,Amazing Bernie,7,8,8,0.0,0,0,train
LRL_2026-01-17_10_22011224,LRL_2026-01-17_10,LRL,2026-01-17,10,1M,8.0,D,CLM,25370,22011224,Strategist,8,3,8,0.7142857142857143,0,1,train
LRL_2026-01-23_1_21006724,LRL_2026-01-23_1,LRL,2026-01-23,1,7F,7.0,D,SOC,30935,21006724,Laddie Dance,1,8,9,0.125,0,0,test
LRL_2026-01-23_1_20006008,LRL_2026-01-23_1,LRL,2026-01-23,1,7F,7.0,D,SOC,30935,20006008,B West,2,6,9,0.375,0,0,test
LRL_2026-01-23_1_19002257,LRL_2026-01-23_1,LRL,2026-01-23,1,7F,7.0,D,SOC,30935,19002257,Holy Synchronicity,3,5,9,0.5,0,0,test
LRL_2026-01-23_1_21007295,LRL_2026-01-23_1,LRL,2026-01-23,1,7F,7.0,D,SOC,30935,21007295,Electric Eel,4,9,9,0.0,0,0,test
LRL_2026-01-23_1_22015796,LRL_2026-01-23_1,LRL,2026-01-23,1,7F,7.0,D,SOC,30935,22015796,Top Blood,5,2,9,0.875,0,1,test
LRL_2026-01-23_1_22004627,LRL_2026-01-23_1,LRL,2026-01-23,1,7F,7.0,D,SOC,30935,22004627,Just for the Money,6,3,9,0.75,0,1,test
LRL_2026-01-23_1_19002805,LRL_2026-01-23_1,LRL,2026-01-23,1,7F,7.0,D,SOC,30935,19002805,Murray,7,7,9,0.25,0,0,test
LRL_2026-01-23_1_20001085,LRL_2026-01-23_1,LRL,2026-01-23,1,7F,7.0,D,SOC,30935,20001085,Jolly by Golly,8,4,9,0.625,0,0,test
LRL_2026-01-23_1_19007054,LRL_2026-01-23_1,LRL,2026-01-23,1,7F,7.0,D,SOC,30935,19007054,Aztec,9,1,9,1.0,1,1,test
LRL_2026-01-23_2_23017181,LRL_2026-01-23_2,LRL,2026-01-23,2,5 1/2F,5.5,D,MCL,27400,23017181,Rio Del Valle,1,5,7,0.33333333333333337,0,0,test
LRL_2026-01-23_2_23006969,LRL_2026-01-23_2,LRL,2026-01-23,2,5 1/2F,5.5,D,MCL,27400,23006969,Modranach,2,4,7,0.5,0,0,test
LRL_2026-01-23_2_23006295,LRL_2026-01-23_2,LRL,2026-01-23,2,5 1/2F,5.5,D,MCL,27400,23006295,Impressiveness,3,6,7,0.16666666666666663,0,0,test
LRL_2026-01-23_2_23006203,LRL_2026-01-23_2,LRL,2026-01-23,2,5 1/2F,5.5,D,MCL,27400,23006203,Vida,4,2,7,0.8333333333333334,0,1,test
LRL_2026-01-23_2_23017137,LRL_2026-01-23_2,LRL,2026-01-23,2,5 1/2F,5.5,D,MCL,27400,23017137,El Papacito,5,3,7,0.6666666666666667,0,1,test
LRL_2026-01-23_2_23000349,LRL_2026-01-23_2,LRL,2026-01-23,2,5 1/2F,5.5,D,MCL,27400,23000349,Sugar On Fire,6,1,7,1.0,1,1,test
LRL_2026-01-23_2_23008075,LRL_2026-01-23_2,LRL,2026-01-23,2,5 1/2F,5.5,D,MCL,27400,23008075,Phantom Gold,7,7,7,0.0,0,0,test
LRL_2026-01-23_3_23009056,LRL_2026-01-23_3,LRL,2026-01-23,3,1M,8.0,D,MCL,34050,23009056,Our Ham Sandwich,1,5,6,0.19999999999999996,0,0,test
LRL_2026-01-23_3_23005429,LRL_2026-01-23_3,LRL,2026-01-23,3,1M,8.0,D,MCL,34050,23005429,Paid Vacation,2,4,6,0.4,0,0,test
LRL_2026-01-23_3_23015196,LRL_2026-01-23_3,LRL,2026-01-23,3,1M,8.0,D,MCL,34050,23015196,No More Calls,3,1,6,1.0,1,1,test
LRL_2026-01-23_3_23004415,LRL_2026-01-23_3,LRL,2026-01-23,3,1M,8.0,D,MCL,34050,23004415,Tiz the Great,4,3,6,0.6,0,1,test
LRL_2026-01-23_3_23014465,LRL_2026-01-23_3,LRL,2026-01-23,3,1M,8.0,D,MCL,34050,23014465,Master Schemer,5,2,6,0.8,0,1,test
LRL_2026-01-23_3_23007473,LRL_2026-01-23_3,LRL,2026-01-23,3,1M,8.0,D,MCL,34050,23007473,Boorada,6,6,6,0.0,0,0,test
LRL_2026-01-23_4_22007066,LRL_2026-01-23_4,LRL,2026-01-23,4,6F,6.0,D,SOC,27260,22007066,Anotherhope,1,5,6,0.19999999999999996,0,0,test
LRL_2026-01-23_4_19008389,LRL_2026-01-23_4,LRL,2026-01-23,4,6F,6.0,D,SOC,27260,19008389,Isabella's Glory,2,2,6,0.8,0,1,test
LRL_2026-01-23_4_19004949,LRL_2026-01-23_4,LRL,2026-01-23,4,6F,6.0,D,SOC,27260,19004949,Lady Zeta,3,3,6,0.6,0,1,test
LRL_2026-01-23_4_21007744,LRL_2026-01-23_4,LRL,2026-01-23,4,6F,6.0,D,SOC,27260,21007744,Skip Thru Da Fire,4,6,6,0.0,0,0,test
LRL_2026-01-23_4_21016779,LRL_2026-01-23_4,LRL,2026-01-23,4,6F,6.0,D,SOC,27260,21016779,Lady Charlotte,5,4,6,0.4,0,0,test
LRL_2026-01-23_4_22008315,LRL_2026-01-23_4,LRL,2026-01-23,4,6F,6.0,D,SOC,27260,22008315,On a Proud Note,6,1,6,1.0,1,1,test
LRL_2026-01-23_5_20016074,LRL_2026-01-23_5,LRL,2026-01-23,5,1 1/16M,8.5,D,CLM,21800,20016074,Honor the Truth,1,4,9,0.625,0,0,test
LRL_2026-01-23_5_21011111,LRL_2026-01-23_5,LRL,2026-01-23,5,1 1/16M,8.5,D,CLM,21800,21011111,By the Glass,2,5,9,0.5,0,0,test
LRL_2026-01-23_5_21005927,LRL_2026-01-23_5,LRL,2026-01-23,5,1 1/16M,8.5,D,CLM,21800,21005927,Mainstream Sellout,3,3,9,0.75,0,1,test
LRL_2026-01-23_5_20019678,LRL_2026-01-23_5,LRL,2026-01-23,5,1 1/16M,8.5,D,CLM,21800,20019678,Penny Polka,4,8,9,0.125,0,0,test
LRL_2026-01-23_5_21005461,LRL_2026-01-23_5,LRL,2026-01-23,5,1 1/16M,8.5,D,CLM,21800,21005461,Lady Arwen,5,6,9,0.375,0,0,test
LRL_2026-01-23_5_21010309,LRL_2026-01-23_5,LRL,2026-01-23,5,1 1/16M,8.5,D,CLM,21800,21010309,Lachicafortequila,6,7,9,0.25,0,0,test
LRL_2026-01-23_5_21000753,LRL_2026-01-23_5,LRL,2026-01-23,5,1 1/16M,8.5,D,CLM,21800,21000753,Princess Lucia,7,1,9,1.0,1,1,test
LRL_2026-01-23_5_20009517,LRL_2026-01-23_5,LRL,2026-01-23,5,1 1/16M,8.5,D,CLM,21800,20009517,Divine Grace,8,9,9,0.0,0,0,test
LRL_2026-01-23_5_21007664,LRL_2026-01-23_5,LRL,2026-01-23,5,1 1/16M,8.5,D,CLM,21800,21007664,Missy Boss,9,2,9,0.875,0,1,test
LRL_2026-01-23_6_21010127,LRL_2026-01-23_6,LRL,2026-01-23,6,6F,6.0,D,CLM,25550,21010127,Sweet Honey Bee,1,2,11,0.9,0,1,test
LRL_2026-01-23_6_20004544,LRL_2026-01-23_6,LRL,2026-01-23,6,6F,6.0,D,CLM,25550,20004544,Whatsyourbigidea,2,4,11,0.7,0,0,test
LRL_2026-01-23_6_21003826,LRL_2026-01-23_6,LRL,2026-01-23,6,6F,6.0,D,CLM,25550,21003826,Hockey,3,6,11,0.5,0,0,test
LRL_2026-01-23_6_21005837,LRL_2026-01-23_6,LRL,2026-01-23,6,6F,6.0,D,CLM,25550,21005837,Ariel Moon,4,10,11,0.09999999999999998,0,0,test
LRL_2026-01-23_6_22010064,LRL_2026-01-23_6,LRL,2026-01-23,6,6F,6.0,D,CLM,25550,22010064,Buckin' Right,5,3,11,0.8,0,1,test
LRL_2026-01-23_6_22005591,LRL_2026-01-23_6,LRL,2026-01-23,6,6F,6.0,D,CLM,25550,22005591,Sunflower State,6,1,11,1.0,1,1,test
LRL_2026-01-23_6_22000564,LRL_2026-01-23_6,LRL,2026-01-23,6,6F,6.0,D,CLM,25550,22000564,Map to the Moon,7,5,11,0.6,0,0,test
LRL_2026-01-23_6_22004844,LRL_2026-01-23_6,LRL,2026-01-23,6,6F,6.0,D,CLM,25550,22004844,Over My Cents,8,7,11,0.4,0,0,test
LRL_2026-01-23_6_22002328,LRL_2026-01-23_6,LRL,2026-01-23,6,6F,6.0,D,CLM,25550,22002328,Ready for Magic,9,9,11,0.19999999999999996,0,0,test
LRL_2026-01-23_6_21013073,LRL_2026-01-23_6,LRL,2026-01-23,6,6F,6.0,D,CLM,25550,21013073,Worries Unfounded,10,8,11,0.30000000000000004,0,0,test
LRL_2026-01-23_6_21003092,LRL_2026-01-23_6,LRL,2026-01-23,6,6F,6.0,D,CLM,25550,21003092,A P M Notion,11,11,11,0.0,0,0,test
LRL_2026-01-23_7_21019098,LRL_2026-01-23_7,LRL,2026-01-23,7,7F,7.0,D,SOC,31805,21019098,Uncle Cat,1,1,9,1.0,1,1,test
LRL_2026-01-23_7_20020171,LRL_2026-01-23_7,LRL,2026-01-23,7,7F,7.0,D,SOC,31805,20020171,Freeze the Fire,2,2,9,0.875,0,1,test
LRL_2026-01-23_7_21002408,LRL_2026-01-23_7,LRL,2026-01-23,7,7F,7.0,D,SOC,31805,21002408,Mister Lincoln,3,5,9,0.5,0,0,test
LRL_2026-01-23_7_21013533,LRL_2026-01-23_7,LRL,2026-01-23,7,7F,7.0,D,SOC,31805,21013533,Frosty the Giant,4,7,9,0.25,0,0,test
LRL_2026-01-23_7_21019628,LRL_2026-01-23_7,LRL,2026-01-23,7,7F,7.0,D,SOC,31805,21019628,El Divino Nino,5,3,9,0.75,0,1,test
LRL_2026-01-23_7_19000681,LRL_2026-01-23_7,LRL,2026-01-23,7,7F,7.0,D,SOC,31805,19000681,Captain Quint,6,6,9,0.375,0,0,test
LRL_2026-01-23_7_20007029,LRL_2026-01-23_7,LRL,2026-01-23,7,7F,7.0,D,SOC,31805,20007029,Sheriff Ronnie,7,8,9,0.125,0,0,test
LRL_2026-01-23_7_22008533,LRL_2026-01-23_7,LRL,2026-01-23,7,7F,7.0,D,SOC,31805,22008533,Total Sensation,8,9,9,0.0,0,0,test
LRL_2026-01-23_7_22011173,LRL_2026-01-23_7,LRL,2026-01-23,7,7F,7.0,D,SOC,31805,22011173,Kerness K,9,4,9,0.625,0,0,test
LRL_2026-01-23_8_21014801,LRL_2026-01-23_8,LRL,2026-01-23,8,1M,8.0,D,ALW,51235,21014801,Joe the Jet,1,6,9,0.375,0,0,test
LRL_2026-01-23_8_21008169,LRL_2026-01-23_8,LRL,2026-01-23,8,1M,8.0,D,ALW,51235,21008169,Davyjonz,2,3,9,0.75,0,1,test
LRL_2026-01-23_8_22018268,LRL_2026-01-23_8,LRL,2026-01-23,8,1M,8.0,D,ALW,51235,22018268,Lonesome Road,3,1,9,1.0,1,1,test
LRL_2026-01-23_8_22004800,LRL_2026-01-23_8,LRL,2026-01-23,8,1M,8.0,D,ALW,51235,22004800,Tony Eclipse,4,4,9,0.625,0,0,test
