target_race_id,registration_number,starter_id,last1_gps_num_gates,last1_gps_finish_pos,last1_gps_avg_section_speed,last1_gps_early_section_speed,last1_gps_late_section_speed,last1_gps_speed_decay,last1_gps_avg_stride_length,last1_gps_avg_stride_freq,last1_gps_total_distance_ran,last1_gps_final_cum_distance,last1_gps_avg_time_behind,last1_gps_final_time_behind,last1_gps_avg_distance_behind,last1_gps_final_distance_behind,last1_gps_best_position,last1_gps_worst_position,last1_gps_pos_gain,avg3_gps_num_gates,avg3_gps_finish_pos,avg3_gps_avg_section_speed,avg3_gps_early_section_speed,avg3_gps_late_section_speed,avg3_gps_speed_decay,avg3_gps_avg_stride_length,avg3_gps_avg_stride_freq,avg3_gps_total_distance_ran,avg3_gps_final_cum_distance,avg3_gps_avg_time_behind,avg3_gps_final_time_behind,avg3_gps_avg_distance_behind,avg3_gps_final_distance_behind,avg3_gps_best_position,avg3_gps_worst_position,avg3_gps_pos_gain,std3_gps_num_gates,std3_gps_finish_pos,std3_gps_avg_section_speed,std3_gps_early_section_speed,std3_gps_late_section_speed,std3_gps_speed_decay,std3_gps_avg_stride_length,std3_gps_avg_stride_freq,std3_gps_total_distance_ran,std3_gps_final_cum_distance,std3_gps_avg_time_behind,std3_gps_final_time_behind,std3_gps_avg_distance_behind,std3_gps_final_distance_behind,std3_gps_best_position,std3_gps_worst_position,std3_gps_pos_gain,num_prior_gps_races,has_any_prior_gps
LRL_2025-12-12_2,21019098,LRL_2025-12-12_2_21019098,12.0,8.0,16.49645364477489,17.697667328153706,14.60779848315205,3.0898688450016554,7.349495536427544,2.2396255430427074,1213.9999999999998,1214.0,1.2755833333333333,4.169,19.808333333333334,58.3,6.0,8.0,-2.0,11.666666666666666,5.333333333333333,17.125359693442622,17.708044734749844,16.200465003405334,1.5075797313445083,7.57140376648609,2.26040998727284,1179.1999999999998,1179.2,0.7481641414141413,1.8686666666666667,12.142929292929294,26.966666666666665,4.0,6.666666666666667,-0.6666666666666666,0.5773502691896258,3.0550504633038935,0.5792905104058466,0.04027126130215711,1.430318203657994,1.4326088230112746,0.1952764457926472,0.023682899292935204,55.74845289333133,55.748452893331375,0.5033301876471433,2.0203668808741972,7.666666978580263,27.70727942857857,2.0,2.309401076758503,2.3094010767585034,3.0,1
LRL_2025-12-12_2,19010909,LRL_2025-12-12_2_19010909,16.0,3.0,16.450564781485085,17.34207796392156,15.16683051561309,2.175247448308472,6.9924006000185015,2.350666296312596,1615.5,1615.4999999999998,0.1688125,0.308,2.79375,4.1,1.0,3.0,-1.0,15.0,3.3333333333333335,16.9232271043971,18.860327280952074,15.245502721937607,3.6148245590144654,7.2346371409886805,2.336169258442309,1513.8,1513.8,0.32126593137254905,0.6893333333333334,5.221119281045752,10.0,1.0,4.666666666666667,0.3333333333333333,2.6457513110645907,1.5275252316519468,0.4628787854016028,2.2851694232201307,0.6995526971822509,2.852141984235897,0.2894305986741105,0.03976425528321209,269.7344434809912,269.73444348099116,0.22263138847976016,0.8544034956233111,3.4868110864352584,12.812884140582868,0.0,1.5275252316519468,3.2145502536643185,3.0,1
LRL_2025-12-12_2,21001404,LRL_2025-12-12_2_21001404,11.0,8.0,17.249483654339265,16.692300698986326,17.55416341127587,-0.8618627122895433,7.1669486426503,2.4080003817506257,1113.6,1113.6,0.5206363636363637,1.195,9.218181818181817,20.3,4.0,8.0,-4.0,11.0,8.5,17.384141710746476,17.354114112525053,17.104979422615163,0.24913468990989251,7.215053412657062,2.4100887302875433,1115.4499999999998,1115.4499999999998,0.4824090909090909,1.2405,8.381818181818181,20.4,2.5,8.5,-6.0,0.0,0.7071067811865476,0.19043524965387945,0.935945505186903,0.635242088764814,1.5711875939517184,0.06803041815840138,0.0029533708238710923,2.6162950903901776,2.6162950903901776,0.054061527543444295,0.06434671708797572,1.182796797621133,0.14142135623730775,2.1213203435596424,0.7071067811865476,2.8284271247461903,2.0,1
LRL_2025-12-12_3,21007178,LRL_2025-12-12_3_21007178,16.0,3.0,16.676024725280598,17.560911914103446,15.343970273173653,2.216941640929793,7.204919154906483,2.3148946267276402,1613.6,1613.5999999999997,0.23493750000000002,0.407,3.84375,5.5,2.0,4.0,1.0,16.0,3.0,16.676024725280598,17.560911914103446,15.343970273173653,2.216941640929793,7.204919154906483,2.3148946267276402,1613.6,1613.5999999999997,0.23493750000000002,0.407,3.84375,5.5,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,1.0,1
LRL_2025-12-12_3,21000940,LRL_2025-12-12_3_21000940,12.0,8.0,17.442110407035702,17.46078268550703,17.079069479412897,0.3817132060941333,7.5487957026756485,2.308680176878567,1210.1000000000001,1210.1000000000001,0.8474166666666664,0.838,14.975,13.3,5.0,10.0,2.0,14.5,6.0,17.020290100697437,17.314718381945873,16.585754556036996,0.7289638259088775,7.416762212404626,2.2940424665000014,1462.15,1462.1499999999999,0.46464950980392145,0.648,8.152205882352941,10.15,3.0,7.5,1.5,3.5355339059327378,2.8284271247461903,0.5965439981079483,0.206566119074771,0.6976526551592457,0.4910865360844748,0.18672355262873674,0.020700848539457268,356.45252839613846,356.45252839613823,0.5413145044662838,0.268700576850888,9.648887974455844,4.45477272147525,2.8284271247461903,3.5355339059327378,0.7071067811865476,2.0,1
LRL_2025-12-12_3,22006185,LRL_2025-12-12_3_22006185,12.0,8.0,16.910352158514623,18.221821918219185,15.116692201879214,3.1051297163399703,7.2126641540144645,2.342482360704064,1218.3999999999999,1218.3999999999999,0.98375,2.943,15.75,42.9,3.0,8.0,-5.0,11.333333333333334,5.666666666666667,17.105623970339746,17.888695661988624,15.677363851175272,2.2113318108133524,7.193183267065304,2.377652921451627,1146.3999999999999,1146.3999999999999,0.5318111111111111,1.5293333333333334,8.73111111111111,22.96666666666667,2.6666666666666665,6.0,-2.0,1.1547005383792517,4.041451884327381,0.23432415341192653,0.3793009342226634,0.49319351414981866,0.7903727542378476,0.04408350398060902,0.04663377785370396,116.7462633235,116.74626332349985,0.45820694328040296,1.474905533698119,7.270172192163244,21.61025990897225,1.5275252316519468,3.4641016151377544,3.0,3.0,1
LRL_2025-12-12_3,22005270,LRL_2025-12-12_3_22005270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0
LRL_2025-12-12_3,22002084,LRL_2025-12-12_3_22002084,14.0,1.0,16.438780950320144,17.225816195000096,15.57874416366273,1.6470720313373661,6.773829370405098,2.4258841286060884,1411.7999999999997,1411.7999999999997,0.18585714285714286,0.0,3.114285714285714,0.0,1.0,5.0,1.0,13.0,2.0,16.521610859438645,17.371482375711064,15.603084029967334,1.76839834574373,6.805620327088526,2.4264994623007574,1310.3999999999999,1310.3999999999996,0.29517857142857146,0.2975,4.819642857142856,4.4,1.5,5.5,0.0,1.4142135623730951,1.4142135623730951,0.1171391808455159,0.20600308834054143,0.03442176903431943,0.17158131930622203,0.04495920210251981,0.0008702132563862587,143.40125522463165,143.40125522463188,0.15460384694371587,0.42072853480599576,2.4117392001184026,6.222539674441618,0.7071067811865476,0.7071067811865476,1.4142135623730951,2.0,1
LRL_2025-12-12_3,21010411,LRL_2025-12-12_3_21010411,12.0,1.0,16.720206924166707,17.339638786952396,15.969930264780318,1.3697085221720773,7.150077365057251,2.3402264041455503,1208.6,1208.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,1.0,16.38058078354249,17.073906364169318,15.647571564925682,1.4263347992436373,6.9994466512844085,2.340856891259455,1313.0499999999997,1313.0499999999997,0.003357142857142857,0.0,0.05714285714285715,0.0,1.0,1.5,0.5,1.4142135623730951,0.0,0.4803038942071986,0.37580239626208856,0.455884045283384,0.08008164902129676,0.21302399832749322,0.0008916434273859347,147.71460658986962,147.71460658986962,0.00474771695939539,0.0,0.08081220356417687,0.0,0.0,0.7071067811865476,0.7071067811865476,2.0,1
LRL_2025-12-12_4,23018806,LRL_2025-12-12_4_23018806,12.0,3.0,16.47496494488439,17.181130392507406,15.314552408363138,1.8665779841442678,7.0551473960183015,2.334965125685367,1215.0,1215.0,0.3451666666666666,0.573,5.633333333333333,8.2,2.0,4.0,0.0,11.0,3.6666666666666665,16.7684317333193,17.50822129796987,15.460456357688571,2.0477649402813007,7.213397374761783,2.3257986828011745,1111.7666666666667,1111.7666666666667,0.44841919191919194,1.0746666666666667,7.329595959595959,16.233333333333334,2.0,5.0,-1.0,1.0,3.0550504633038935,0.3889781995159452,0.3807737587740126,0.5577733931696386,0.3286901568524808,0.15464496682003423,0.020590620637989637,103.45068068086026,103.45068068086026,0.30734108465532306,1.3948843440706231,4.893430092021701,21.411756895064293,1.0,1.7320508075688772,2.6457513110645907,3.0,1
